symbol,name,type,leverage,inverse,category,sector,note
DSWL,"Deswell Industries, Inc. - Common Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DSY,Big Tree Cloud Holdings Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DTCX,"Datacentrex, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DTI,Drilling Tools International Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DTIL,"Precision BioSciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DTST,Data Storage Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DUKR,DUKE Robotics Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DUOL,"Duolingo, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DUOT,"Duos Technologies Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DWSN,Dawson Geophysical Company - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DWTX,"Dogwood Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DXPE,"DXP Enterprises, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DXST,Decent Holding Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DYAI,"Dyadic International, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DYN,"Dyne Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DYNC,Dynamix Corporation - Class A Ordinary Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
DYOR,Insight Digital Partners II - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EBAY,eBay Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EBC,"Eastern Bankshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EBMT,"Eagle Bancorp Montana, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ECBK,"ECB Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ECHO,EchoStar Corporation - Common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ECOR,"electroCore, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ECPG,Encore Capital Group Inc - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ECX,ECARX Holdings Inc. - Class A Ordinary shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDHL,Everbright Digital Holding Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDIT,"Editas Medicine, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDRY,EuroDry Ltd. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDSA,"Edesa Biotech, Inc. - Common Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDTK,Skillful Craftsman Education Technology Limited - Ordinary Share,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EDUC,Educational Development Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EEFT,"Euronet Worldwide, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EEIQ,EpicQuest Education Group International Limited - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EFOI,"Energy Focus, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EFSC,Enterprise Financial Services Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EFSI,Eagle Financial Services Inc - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EFTY,"Etoiles Capital Group Co., Ltd. - Class A Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EGAN,eGain Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EGBN,"Eagle Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EGHT,8x8 Inc - Common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EH,EHang Holdings Limited - ADS,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EHGO,Eshallgo Inc. - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EHLD,Euroholdings Ltd. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EHTH,"eHealth, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EIKN,"Eikon Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELAB,PMGC Holdings Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELDN,"Eledon Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELE,Elemental Royalty Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELMT,The Elmet Group Co. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELOG,Eastern International Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELOX,"Eloxx Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELPW,Elong Power Holding Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELTK,Eltek Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELTX,"Elicio Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELUT,"Elutia, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELVA,Electrovaya Inc. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELVN,"Enliven Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELVR,Elevra Lithium Limited - American Depository Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ELWT,"Elauwit Connection, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EMAT,Evolution Metals & Technologies Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EMBC,Embecta Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EML,Eastern Company (The) - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EMPD,Empery Digital Inc. - Common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENGN,enGene Therapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENGS,Energys Group Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENLV,Enlivex Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENPH,"Enphase Energy, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENSG,"The Ensign Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENTA,"Enanta Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENTX,Entera Bio Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENVB,"Enveric Biosciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ENVX,Enovix Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EOLS,"Evolus, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EOSE,"Eos Energy Enterprises, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EPSN,Epsilon Energy Ltd. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EQ,"Equillium, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EQIX,"Equinix, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EQPT,EquipmentShare.com Inc - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ERAS,"Erasca, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ERIE,Erie Indemnity Company - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ERII,"Energy Recovery, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ERNA,Ernexa Therapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESCA,"Escalade, Incorporated - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESEA,Euroseas Ltd. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESLA,"Estrella Immunopharma, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESLT,Elbit Systems Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESOA,Energy Services of America Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESQ,"Esquire Financial Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ESTA,Establishment Labs Holdings Inc. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ETON,"Eton Pharmaceuticals, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ETOR,eToro Group Ltd. - Class A Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
ETS,Elite Express Holding Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EU,enCore Energy Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EUDA,Euda Health Holdings Limited - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EVCM,EverCommerce Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EVER,"EverQuote, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EVGO,EVgo Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EVLV,"Evolv Technologies Holdings, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EVRG,"Evergy, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EWBC,"East West Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EWTX,"Edgewise Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXE,Expand Energy Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXEL,"Exelixis, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXFY,"Expensify, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXOZ,eXoZymes Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXPO,"Exponent, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXTR,"Extreme Networks, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EXYN,"Exyn Technologies, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EYPT,"EyePoint, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EZGO,EZGO Technologies Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
EZRA,"Reliance Global Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FA,First Advantage Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FABC,"Fabric.AI, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FAC,Factorial Energy Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FAMI,"Farmmi, Inc. - Class A Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FATE,"Fate Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FATN,"FatPipe, Inc. - common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBIO,"Fortress Biotech, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBIZ,"First Business Financial Services, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBLA,"FB Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBNC,First Bancorp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBRX,"Forte Biosciences, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FBYD,"Falcon's Beyond Global, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCAP,"First Capital, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCBC,"First Community Bankshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCCO,First Community Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCEL,"FuelCell Energy, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCNCA,"First Citizens BancShares, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FCUV,Focus Universal Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FDBC,"Fidelity D & D Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FDMT,"4D Molecular Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FDSB,"Fifth District Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FEAM,"5E Advanced Materials, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FEIM,"Frequency Electronics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FEMY,Femasys Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FENC,Fennec Pharmaceuticals Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FER,Ferrovial N.V. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FFAI,Faraday Future Intelligent Electric Inc. - Class A Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FFBC,First Financial Bancorp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FFIN,"First Financial Bankshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FFIV,"F5, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FGBI,"First Guaranty Bancshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FGI,FGI Industries Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FGL,Founder Group Limited - Class A Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FGNX,FG Nexus Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FHB,"First Hawaiian, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FHTX,Foghorn Therapeutics Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIBK,"First Interstate BancSystem, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIEE,"FiEE, Inc - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FINW,FinWise Bancorp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIP,FTAI Infrastructure Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FISI,"Financial Institutions, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FISN,"Deep Fission, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FISV,"Fiserv, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIVE,"Five Below, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIVN,"Five9, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FIZZ,National Beverage Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FKWL,Franklin Wireless Corp. - common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLEX,Flex Ltd. - Ordinary Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLGT,"Fulgent Genetics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLL,"Full House Resorts, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLNA,"Filana Therapeutics, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLNC,"Fluence Energy, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLNT,"Fluent, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLWS,"1-800-FLOWERS.COM, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLXS,"Flexsteel Industries, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLY,Firefly Aerospace Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLYE,"Fly-E Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLYW,Flywire Corporation - Voting Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FLZH,"Flash Sports & Media Holdings, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FMAO,"Farmers & Merchants Bancorp, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FMBH,"First Mid Bancshares, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FMNB,Farmers National Banc Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FMST,Foremost Clean Energy Ltd. - Common Shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FNKO,"Funko, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FNLC,"First Bancorp, Inc (ME) - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FNRN,First Northern Community Bancorp - Common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FNWB,First Northwest Bancorp - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FNWD,Finward Bancorp - common stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FOFO,"Hang Feng Technology Innovation Co., Ltd. - Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FORM,"FormFactor, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FORR,"Forrester Research, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FOSL,"Fossil Group, Inc. - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FOXF,Fox Factory Holding Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRAF,Franklin Financial Services Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRBA,First Bank - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRBT,"Forbright, Inc. - Class A Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRD,Friedman Industries Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRGT,"Freight Technologies, Inc. - Ordinary Shares",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRHC,Freedom Holding Corp. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRME,First Merchants Corporation - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRMI,Fermi Inc. - Common Stock,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRMM,"Forum Markets, Incorporated - Common Stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FRNM,"Freenome, Inc. - Common stock",stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
FROG,JFrog Ltd. - Ordinary shares,stock,1,no,nasdaq,,nasdaq; tier assigned nightly by FMP
